quality_type,price,url,Year,Jurisdictions,measure_unit
Medium Quality,233.61,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Indiana.html,2017,Indiana,Average ($/Oz.)*
High Quality,364.7,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Iowa.html,2017,Iowa,Average ($/Oz.)*
Medium Quality,307.44,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Iowa.html,2017,Iowa,Average ($/Oz.)*
High Quality,345.38,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Kansas.html,2017,Kansas,Average ($/Oz.)*
Medium Quality,278.28,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Kansas.html,2017,Kansas,Average ($/Oz.)*
High Quality,342.6,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Kentucky.html,2017,Kentucky,Average ($/Oz.)*
Medium Quality,199.65,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Kentucky.html,2017,Kentucky,Average ($/Oz.)*
High Quality,359.58,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Louisiana.html,2017,Louisiana,Average ($/Oz.)*
Medium Quality,254.49,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Louisiana.html,2017,Louisiana,Average ($/Oz.)*
High Quality,296.79,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Maine.html,2017,Maine,Average ($/Oz.)*
Medium Quality,234.99,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Maine.html,2017,Maine,Average ($/Oz.)*
High Quality,363.92,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Maryland.html,2017,Maryland,Average ($/Oz.)*
Medium Quality,283.44,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Maryland.html,2017,Maryland,Average ($/Oz.)*
High Quality,339.84,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Massachusetts.html,2017,Massachusetts,Average ($/Oz.)*
Medium Quality,284.82,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Massachusetts.html,2017,Massachusetts,Average ($/Oz.)*
High Quality,289.06,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Michigan.html,2017,Michigan,Average ($/Oz.)*
Medium Quality,272.84,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Michigan.html,2017,Michigan,Average ($/Oz.)*
High Quality,334.25,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Minnesota.html,2017,Minnesota,Average ($/Oz.)*
Medium Quality,280.26,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Minnesota.html,2017,Minnesota,Average ($/Oz.)*
High Quality,350.77,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Mississippi.html,2017,Mississippi,Average ($/Oz.)*
Medium Quality,166.94,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Mississippi.html,2017,Mississippi,Average ($/Oz.)*
High Quality,348.08,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Missouri.html,2017,Missouri,Average ($/Oz.)*
Medium Quality,261.99,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Missouri.html,2017,Missouri,Average ($/Oz.)*
High Quality,268.95,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Montana.html,2017,Montana,Average ($/Oz.)*
Medium Quality,243.44,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Montana.html,2017,Montana,Average ($/Oz.)*
High Quality,311.59,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Nebraska.html,2017,Nebraska,Average ($/Oz.)*
Medium Quality,249.31,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Nebraska.html,2017,Nebraska,Average ($/Oz.)*
High Quality,270.28,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Nevada.html,2017,Nevada,Average ($/Oz.)*
Medium Quality,234.75,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Nevada.html,2017,Nevada,Average ($/Oz.)*
High Quality,340.36,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/New-Hampshire.html,2017,New Hampshire,Average ($/Oz.)*
Medium Quality,283.13,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/New-Hampshire.html,2017,New Hampshire,Average ($/Oz.)*
High Quality,344.46,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/New-Jersey.html,2017,New Jersey,Average ($/Oz.)*
Medium Quality,299.21,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/New-Jersey.html,2017,New Jersey,Average ($/Oz.)*
High Quality,283.39,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/New-Mexico.html,2017,New Mexico,Average ($/Oz.)*
Medium Quality,227.69,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/New-Mexico.html,2017,New Mexico,Average ($/Oz.)*
High Quality,339.3,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/New-York.html,2017,New York,Average ($/Oz.)*
Medium Quality,271.13,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/New-York.html,2017,New York,Average ($/Oz.)*
High Quality,343.94,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/North-Carolina.html,2017,North Carolina,Average ($/Oz.)*
Medium Quality,268.98,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/North-Carolina.html,2017,North Carolina,Average ($/Oz.)*
High Quality,387.78,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/North-Dakota.html,2017,North Dakota,Average ($/Oz.)*
Medium Quality,328.95,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/North-Dakota.html,2017,North Dakota,Average ($/Oz.)*
High Quality,332.05,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Ohio.html,2017,Ohio,Average ($/Oz.)*
Medium Quality,234.09,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Ohio.html,2017,Ohio,Average ($/Oz.)*
High Quality,346.25,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Oklahoma.html,2017,Oklahoma,Average ($/Oz.)*
Medium Quality,264.52,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Oklahoma.html,2017,Oklahoma,Average ($/Oz.)*
High Quality,210.09,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Oregon.html,2017,Oregon,Average ($/Oz.)*
Medium Quality,186.35,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Oregon.html,2017,Oregon,Average ($/Oz.)*
High Quality,359.64,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Pennsylvania.html,2017,Pennsylvania,Average ($/Oz.)*
Medium Quality,281.39,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Pennsylvania.html,2017,Pennsylvania,Average ($/Oz.)*
High Quality,343.77,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Puerto-Rico.html,2017,Puerto Rico,Average ($/Oz.)*
Medium Quality,178.79,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Puerto-Rico.html,2017,Puerto Rico,Average ($/Oz.)*
High Quality,309.7,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Rhode-Island.html,2017,Rhode Island,Average ($/Oz.)*
Medium Quality,255.22,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Rhode-Island.html,2017,Rhode Island,Average ($/Oz.)*
High Quality,337.94,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/South-Carolina.html,2017,South Carolina,Average ($/Oz.)*
Medium Quality,227.15,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/South-Carolina.html,2017,South Carolina,Average ($/Oz.)*
High Quality,353.93,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/South-Dakota.html,2017,South Dakota,Average ($/Oz.)*
Medium Quality,335.51,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/South-Dakota.html,2017,South Dakota,Average ($/Oz.)*
High Quality,346.49,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Tennessee.html,2017,Tennessee,Average ($/Oz.)*
Medium Quality,248.71,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Tennessee.html,2017,Tennessee,Average ($/Oz.)*
High Quality,326.19,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Texas.html,2017,Texas,Average ($/Oz.)*
Medium Quality,242.74,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Texas.html,2017,Texas,Average ($/Oz.)*
High Quality,282.67,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Utah.html,2017,Utah,Average ($/Oz.)*
Medium Quality,247.56,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Utah.html,2017,Utah,Average ($/Oz.)*
High Quality,348.44,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Vermont.html,2017,Vermont,Average ($/Oz.)*
Medium Quality,301.89,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Vermont.html,2017,Vermont,Average ($/Oz.)*
High Quality,366.27,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Virginia.html,2017,Virginia,Average ($/Oz.)*
Medium Quality,311.5,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Virginia.html,2017,Virginia,Average ($/Oz.)*
High Quality,232.75,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Washington.html,2017,Washington,Average ($/Oz.)*
Medium Quality,197.25,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Washington.html,2017,Washington,Average ($/Oz.)*
High Quality,362.82,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/West-Virginia.html,2017,West Virginia,Average ($/Oz.)*
Medium Quality,254.34,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/West-Virginia.html,2017,West Virginia,Average ($/Oz.)*
High Quality,346.34,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Wisconsin.html,2017,Wisconsin,Average ($/Oz.)*
Medium Quality,288.13,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Wisconsin.html,2017,Wisconsin,Average ($/Oz.)*
High Quality,316.54,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Wyoming.html,2017,Wyoming,Average ($/Oz.)*
Medium Quality,322.35,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Wyoming.html,2017,Wyoming,Average ($/Oz.)*
High Quality,342.85,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Alabama.html,2018,Alabama,Average ($/Oz.)*
Medium Quality,228.86,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Alabama.html,2018,Alabama,Average ($/Oz.)*
High Quality,298.24,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Alaska.html,2018,Alaska,Average ($/Oz.)*
Medium Quality,305.34,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Alaska.html,2018,Alaska,Average ($/Oz.)*
High Quality,297,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Arizona.html,2018,Arizona,Average ($/Oz.)*
Medium Quality,232.91,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Arizona.html,2018,Arizona,Average ($/Oz.)*
High Quality,333.91,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Arkansas.html,2018,Arkansas,Average ($/Oz.)*
Medium Quality,240.21,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Arkansas.html,2018,Arkansas,Average ($/Oz.)*
High Quality,256.64,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/California.html,2018,California,Average ($/Oz.)*
Medium Quality,207.13,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/California.html,2018,California,Average ($/Oz.)*
High Quality,241.9,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Colorado.html,2018,Colorado,Average ($/Oz.)*
Medium Quality,200.33,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Colorado.html,2018,Colorado,Average ($/Oz.)*
High Quality,333.67,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Connecticut.html,2018,Connecticut,Average ($/Oz.)*
Medium Quality,280.97,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Connecticut.html,2018,Connecticut,Average ($/Oz.)*
High Quality,340.16,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Delaware.html,2018,Delaware,Average ($/Oz.)*
Medium Quality,263.93,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Delaware.html,2018,Delaware,Average ($/Oz.)*
High Quality,600.72,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/District-of-Columbia.html,2018,District of Columbia,Average ($/Oz.)*
Medium Quality,502.05,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/District-of-Columbia.html,2018,District of Columbia,Average ($/Oz.)*
High Quality,299.24,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Florida.html,2018,Florida,Average ($/Oz.)*
Medium Quality,227.27,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Florida.html,2018,Florida,Average ($/Oz.)*
High Quality,318.36,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Georgia.html,2018,Georgia,Average ($/Oz.)*
Medium Quality,234.69,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Georgia.html,2018,Georgia,Average ($/Oz.)*
High Quality,314.73,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Hawaii.html,2018,Hawaii,Average ($/Oz.)*
Medium Quality,267.24,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Hawaii.html,2018,Hawaii,Average ($/Oz.)*
High Quality,274.28,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Idaho.html,2018,Idaho,Average ($/Oz.)*
Medium Quality,244.42,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Idaho.html,2018,Idaho,Average ($/Oz.)*
